Chrom,Start,End
1,45265960,45266060
1,45266061,45266160
1,45266261,45266420
1,45266436,45266536
1,45266537,45266636
1,45266637,45266736
1,45266737,45266836
1,45266837,45266899
1,45267218,45267318
1,45267319,45267418
1,45267419,45267518
1,45267519,45267618
1,45268356,45268456
1,45268457,45268556
1,45268557,45268656
1,45268657,45268756
1,45268757,45268856
1,45268857,45268956
1,45268957,45269056
1,45269057,45269138
1,45269196,45269296
1,45269297,45269438
1,45269527,45269627
1,45269628,45269727
1,45269728,45269827
1,45269828,45269927
1,45269928,45270027
1,45270028,45270127
1,45270128,45270227
1,45270228,45270327
1,45270328,45270427
1,45270428,45270526
1,45270862,45270962
1,45270963,45271062
1,45271063,45271162
1,45271163,45271262
1,45271263,45271362
1,45271363,45271462
1,45271463,45271562
1,45271563,45271662
1,45271663,45271742
1,45316118,45316218
1,45316219,45316318
1,45316319,45316418
1,45316419,45316518
1,45316519,45316618
1,45316619,45316750
1,45323300,45323400
1,45323401,45323554
1,45340125,45340225
1,45340226,45340325
1,45340326,45340425
1,45340426,45340573
1,45341214,45341314
1,45341315,45341442
1,45345414,45345514
1,45345515,45345614
1,45345615,45345755
1,45347208,45347308
1,45347309,45347408
1,45347409,45347486
1,45362951,45363051
1,45363052,45363191
1,45392224,45392324
1,45392325,45392424
1,45392425,45392486
1,45407102,45407202
1,45407203,45407302
1,45407303,45407412
1,45443911,45444011
1,45444012,45444111
1,45444112,45444207
1,45446617,45446717
1,45446718,45446817
1,45446818,45446924
1,45452089,45452189
1,45452190,45452289
1,45452290,45452389
1,45452390,45452469
1,46505812,46505912
1,46505913,46506012
1,46506013,46506112
1,46506113,46506212
1,46506213,46506312
1,46506313,46506412
1,46506413,46506512
1,46506513,46506612
1,46506613,46506712
1,46506713,46506812
1,46506813,46506912
1,46506913,46507012
1,46507013,46507112
1,46507113,46507212
1,46507213,46507312
1,46507313,46507412
1,46507413,46507512
1,46507513,46507612
1,46507613,46507712
1,46507713,46507812
1,46507813,46507912
1,46507913,46508012
1,46508013,46508112
1,46508113,46508212
1,46508213,46508312
1,46508313,46508412
1,46508413,46508512
1,46508513,46508612
1,46508613,46508712
1,46508713,46508812
1,46508813,46508912
1,46508913,46509012
1,46509013,46509112
1,46509113,46509212
1,46509213,46509293
1,46509294,46509394
1,46509395,46509494
1,46509495,46509593
1,46511539,46511639
1,46511640,46511739
1,46512172,46512272
1,46512273,46512347
1,46521416,46521516
1,46521517,46521616
1,46521617,46521693
1,46527550,46527650
1,46527651,46527793
1,46531675,46531775
1,46531776,46531901
1,46532532,46532632
1,46532633,46532732
1,46532733,46532813
1,46543136,46543236
1,46543237,46543335
1,46546263,46546363
1,46546364,46546472
1,46597468,46597568
1,46597569,46597668
1,46597669,46597768
1,46597769,46597868
1,46597869,46597968
1,46597969,46598068
1,46598069,46598168
1,46598169,46598268
1,46598269,46598368
1,46598369,46598468
1,46598469,46598568
1,46598569,46598668
1,46598669,46598758
1,46641849,46641949
1,46641950,46642049
1,46642050,46642193
1,46713291,46713391
1,46713392,46713491
1,46713492,46713591
1,46713592,46713691
1,46713692,46713791
1,46713792,46713891
1,46713892,46713991
1,46713992,46714091
1,46714092,46714191
1,46714192,46714345
1,46715596,46715696
1,46715697,46715796
1,46715797,46715866
1,46724282,46724382
1,46724383,46724493
1,46725560,46725660
1,46725661,46725760
1,46725761,46725846
1,46726138,46726238
1,46726239,46726338
1,46726339,46726438
1,46726439,46726538
1,46726539,46726638
1,46726639,46726762
1,46726857,46726957
1,46726958,46727057
1,46727058,46727132
1,46733055,46733155
1,46733156,46733255
1,46733256,46733356
1,46736255,46736355
1,46736356,46736455
1,46736456,46736532
1,46738062,46738162
1,46738163,46738262
1,46738263,46738362
1,46738363,46738462
1,46738463,46738549
1,46738951,46739051
1,46739052,46739151
1,46739220,46739320
1,46739321,46739420
1,46739421,46739494
1,46739734,46739834
1,46739835,46739963
1,46740134,46740234
1,46740235,46740334
1,46740335,46740464
1,46743413,46743513
1,46743514,46743613
1,46743614,46743713
1,46743714,46743813
1,46743814,46743913
1,46743914,46744013
1,46744014,46744113
1,46744114,46744220
1,51475380,51475480
1,51475481,51475577
1,53615440,53615540
1,53615541,53615639
1,55059190,55059290
1,55059291,55059391
1,55831925,55832025
1,55832026,55832131
1,59246463,59246563
1,59246564,59246663
1,59246664,59246763
1,59246764,59246863
1,59246864,59246963
1,59246964,59247063
1,59247064,59247163
1,59247164,59247263
1,59247264,59247363
1,59247364,59247463
1,59247464,59247563
1,59247564,59247695
1,59247696,59247796
1,59247797,59247896
1,59247897,59247996
1,59247997,59248096
1,59248097,59248196
1,59248197,59248296
1,59248297,59248396
1,59248397,59248496
1,59248497,59248596
1,59248597,59248696
1,59248697,59248792
1,59248793,59248893
1,59248894,59248993
1,59248994,59249093
1,59249094,59249193
1,59249194,59249293
1,59249294,59249393
1,59249394,59249493
1,59249494,59249593
1,59249594,59249693
1,59249694,59249785
1,60358980,60359080
1,60359081,60359180
1,60359181,60359271
1,60359272,60359372
1,60359373,60359472
1,60359473,60359551
1,60366586,60366686
1,60366687,60366825
1,60370038,60370188
1,60370492,60370592
1,60370593,60370692
1,60370693,60370780
1,60373407,60373507
1,60373508,60373649
1,60375405,60375505
1,60375506,60375605
1,60375606,60375682
1,60377229,60377329
1,60377330,60377429
1,60377783,60377883
1,60377884,60378033
1,60381559,60381659
1,60381660,60381759
1,60381760,60381822
1,60392158,60392258
1,60392259,60392358
1,60392359,60392468
1,62901924,62902024
1,62902025,62902124
1,62902125,62902283
1,62902332,62902432
1,62902433,62902532
1,62902533,62902632
1,62902633,62902732
1,62902733,62902832
1,62902833,62902932
1,62902933,62903032
1,62903033,62903121
1,62905488,62905588
1,62905589,62905688
1,62905689,62905758
1,62907108,62907208
1,62907209,62907329
1,62907815,62907915
1,62907916,62908020
1,62908779,62908879
1,62908880,62908979
1,62910358,62910458
1,62910459,62910558
1,62910559,62910658
1,62910659,62910758
1,62910759,62910858
1,62910859,62910958
1,62910959,62911058
1,62911059,62911150
1,62912961,62913061
1,62913062,62913161
1,62913162,62913232
1,62914085,62914185
1,62914186,62914285
1,62914286,62914387
1,62915866,62915966
1,62915967,62916066
1,62916067,62916166
1,62916167,62916266
1,62916267,62916366
1,62916367,62916466
1,62916467,62916566
1,62916567,62916702
1,62916703,62916803
1,62916804,62916903
1,62916904,62917003
1,62917004,62917103
1,62917104,62917203
1,62917204,62917303
1,62917304,62917403
1,62917404,62917475
1,65886363,65886491
1,65890902,65891002
1,65891003,65891140
1,65991292,65991392
1,65991393,65991492
1,65991493,65991558
1,66031167,66031267
1,66031268,66031368
1,66036077,66036177
1,66036178,66036277
1,66036278,66036377
1,66036378,66036477
1,66036478,66036552
1,66037958,66038058
1,66038059,66038194
1,66058267,66058367
1,66058368,66058467
1,66058468,66058567
1,66058568,66058638
1,66062052,66062152
1,66062153,66062252
1,66062253,66062349
1,66064267,66064367
1,66064368,66064467
1,66064468,66064562
1,66067024,66067124
1,66067125,66067224
1,66067225,66067324
1,66067325,66067449
1,66067553,66067652
1,66067653,66067714
1,66070647,66070747
1,66070748,66070847
1,66070848,66071000
1,66074362,66074462
1,66074463,66074562
1,66074563,66074656
1,66075557,66075657
1,66075658,66075757
1,66075758,66075857
1,66075858,66075957
1,66075958,66076041
1,66081617,66081717
1,66081718,66081817
1,66081818,66081917
1,66081918,66081984
1,66083587,66083687
1,66083688,66083787
1,66083788,66083892
1,66085537,66085637
1,66085638,66085756
1,66086962,66087062
1,66087063,66087221
1,66088512,66088612
1,66088613,66088746
1,66091717,66091817
1,66091818,66091917
1,66095712,66095812
1,66095813,66095912
1,66095913,66096012
1,66096013,66096112
1,66096113,66096253
1,66098763,66098863
1,66098864,66098952
1,66098953,66099053
1,66099054,66099153
1,66099154,66099253
1,66099254,66099353
1,66099354,66099453
1,66099454,66099553
1,66099554,66099653
1,66099654,66099753
1,66099754,66099853
1,66099854,66099953
1,66099954,66100053
1,66100054,66100153
1,66100154,66100253
1,66100254,66100353
1,66100354,66100453
1,66100454,66100553
1,66100554,66100653
1,66100654,66100753
1,66100754,66100853
1,66100854,66100953
1,66100954,66101111
1,66101802,66101902
1,66101903,66102002
1,66102003,66102102
1,66102103,66102202
1,66102203,66102302
1,66102303,66102402
1,66102403,66102502
1,66102503,66102602
1,66102603,66102702
1,66102703,66102766
1,66102767,66102867
1,66102868,66102967
1,66102968,66103067
1,66103068,66103176
1,70876901,70877018
1,70877019,70877119
1,70877120,70877219
1,70877220,70877328
1,70881564,70881664
1,70881665,70881795
1,70883534,70883634
1,70883635,70883779
1,70887174,70887274
1,70887275,70887374
1,70887375,70887436
1,70889884,70889984
1,70889985,70890084
1,70890085,70890150
1,70895404,70895504
1,70895505,70895614
1,70895949,70896049
1,70896050,70896147
1,70897694,70897794
1,70897795,70897894
1,70897895,70898005
1,70899439,70899539
1,70899540,70899697
1,70900729,70900829
1,70900830,70900922
1,70904289,70904389
1,70904390,70904489
1,70904490,70904559
1,70904689,70904789
1,70904790,70904900
1,70904901,70905001
1,70905002,70905101
1,70905102,70905201
1,70905202,70905301
1,70905302,70905401
1,70905402,70905534
1,75594043,75594143
1,75594144,75594243
1,75594244,75594378
1,75595911,75596011
1,75596012,75596111
1,75596112,75596211
1,75596212,75596292
1,75596293,75596393
1,75596394,75596503
1,75600493,75600593
1,75600594,75600725
1,75602203,75602303
1,75602304,75602442
1,75602703,75602803
1,75602804,75602903
1,75602904,75603042
1,75606598,75606698
1,75606699,75606798
1,75606799,75606862
1,75608728,75608828
1,75608829,75608928
1,75608929,75609028
1,75609029,75609102
1,75609458,75609558
1,75609559,75609718
1,75614193,75614293
1,75614294,75614417
1,75622503,75622603
1,75622604,75622703
1,75622704,75622843
1,75626428,75626528
1,75626529,75626655
1,75626656,75626756
1,75626757,75626856
1,75626857,75626956
1,75626957,75627056
1,75627057,75627156
1,75627157,75627218
1,76262556,76262619
1,76262620,76262720
1,76262721,76262820
1,76262821,76262964
1,76269365,76269465
1,76269466,76269565
1,76269566,76269648
1,76272615,76272715
1,76272716,76272815
1,76276331,76276431
1,76276432,76276542
1,76280655,76280755
1,76280756,76280871
1,76282007,76282107
1,76282108,76282207
1,76288043,76288143
1,76288144,76288243
1,76313843,76313943
1,76313944,76314011
1,76333148,76333248
1,76333249,76333323
1,76342570,76342670
1,76342671,76342735
1,76343783,76343883
1,76343884,76343983
1,76343984,76344053
1,76344626,76344726
1,76344727,76344863
1,76345684,76345784
1,76345785,76345888
1,76346880,76346980
1,76346981,76347105
1,76349255,76349355
1,76349356,76349455
1,76349456,76349556
1,76354885,76354985
1,76354986,76355104
1,76356330,76356430
1,76356431,76356559
1,76363541,76363641
1,76363642,76363741
1,76363742,76363816
1,76365252,76365352
1,76365353,76365441
1,76378330,76378430
1,76378431,76378530
1,76378531,76378622
1,76378623,76378723
1,76378724,76378823
1,76378824,76378923
1,80455633,80455733
1,80455734,80455829
1,84543658,84543758
1,84543759,84543858
1,84543859,84543957
1,84543958,84544104
1,84609931,84609993
1,84609994,84610094
1,84610095,84610194
1,84610195,84610281
1,84629867,84629967
1,84629968,84630044
1,84630045,84630155
1,84630323,84630423
1,84630424,84630523
1,84630524,84630638
1,84630639,84630746
1,84638961,84639085
1,84640665,84640789
1,84641431,84641540
1,84644809,84644909
1,84647292,84647392
1,84647393,84647461
1,84647832,84647932
1,84647933,84648061
1,84649669,84649769
1,84649770,84649868
1,84650732,84650832
1,84650833,84650915
1,84662248,84662348
1,84662349,84662475
1,84663361,84663461
1,84663462,84663557
1,84668315,84668415
1,84668416,84668538
1,84670111,84670223
1,84670224,84670324
1,84670525,84670624
1,84670625,84670724
1,84670725,84670824
1,84670825,84670924
1,84670925,84671024
1,84671025,84671122
1,84679785,84679885
1,84679886,84679985
1,84679986,84680050
1,84700812,84700912
1,84700913,84701038
1,84701039,84701139
1,84701140,84701239
1,84701240,84701339
1,84701340,84701439
1,84701440,84701539
1,84701540,84701639
1,84701640,84701739
1,84701740,84701839
1,84701840,84701939
1,84701940,84702039
1,84702040,84702139
1,84702140,84702239
1,84702240,84702339
1,84702340,84702439
1,84702440,84702539
1,84702540,84702639
1,84702640,84702739
1,84702740,84702839
1,84702840,84702939
1,84702940,84703039
1,84703040,84703139
1,84703140,84703239
1,84703240,84703339
1,84703340,84703439
1,84703440,84703539
1,84703540,84703639
1,84703640,84703739
1,84703740,84703839
1,84703840,84703939
1,84703940,84704039
1,84704040,84704181
1,85279086,85279186
1,85279187,85279286
1,85279287,85279386
1,85279387,85279477
1,85279478,85279578
1,85279579,85279678
1,85279679,85279778
1,85279779,85279904
1,85331017,85331117
1,85331118,85331217
1,85331218,85331317
1,85331318,85331417
1,85331418,85331517
1,85331518,85331617
1,85331618,85331717
1,85331718,85331853
1,85358648,85358748
1,85358849,85358946
1,86045782,86045882
1,86045883,86045991
1,91726323,91726423
1,91726424,91726523
1,91726524,91726623
1,91726624,91726761
1,91726762,91726862
1,91726863,91726969
1,91727717,91727817
1,91727818,91727917
1,91727918,91728017
1,91728018,91728117
1,91728118,91728199
1,91731497,91731597
1,91731598,91731734
1,91733222,91733322
1,91733323,91733422
1,91733423,91733492
1,91739197,91739297
1,91739298,91739455
1,91740202,91740302
1,91740303,91740444
1,91742112,91742212
1,91742213,91742312
1,91742313,91742374
1,91742457,91742557
1,91742558,91742703
1,91778827,91778927
1,91778928,91779027
1,91779028,91779136
1,91779442,91779542
1,91779543,91779642
1,91779643,91779705
1,91781297,91781397
1,91781398,91781497
1,91781498,91781597
1,91781598,91781697
1,91781698,91781806
1,91781872,91781972
1,91781973,91782098
1,91784562,91784662
1,91784663,91784762
1,91784763,91784862
1,91784863,91785007
1,91788442,91788542
1,91788643,91788742
1,91788743,91788841
1,91790157,91790257
1,91790258,91790385
1,91808912,91809012
1,91809013,91809142
1,91812907,91813007
1,91813008,91813115
1,91816212,91816312
1,91816313,91816412
1,91816413,91816503
1,91817032,91817132
1,91817133,91817269
1,91817987,91818087
1,91818088,91818187
1,91818188,91818287
1,91818532,91818632
1,91818633,91818732
1,91818733,91818832
1,91818833,91818924
1,91840832,91840932
1,91840933,91841032
1,91841033,91841132
1,91841133,91841232
1,91841233,91841349
1,91843507,91843607
1,91843608,91843707
1,91843708,91843805
1,91843887,91843987
1,91843988,91844115
1,91844547,91844647
1,91844648,91844747
1,91844748,91844846
1,91845587,91845687
1,91845688,91845787
1,91846418,91846518
1,91846519,91846613
1,91850662,91850762
1,91850763,91850852
1,91851052,91851152
1,91851153,91851252
1,91851253,91851352
1,91851353,91851459
1,91859577,91859677
1,91859678,91859777
1,91859778,91859877
1,91859878,91860009
1,91861767,91861867
1,91861868,91861967
1,91861968,91862057
1,91866492,91866592
1,91866593,91866725
1,91870282,91870382
1,91870383,91870509
1,92145824,92145924
1,92145925,92146024
1,92146025,92146124
1,92146125,92146224
1,92146225,92146324
1,92146325,92146424
1,92146425,92146524
1,92146525,92146624
1,92146625,92146724
1,92146725,92146824
1,92146825,92146924
1,92146925,92147024
1,92147025,92147124
1,92147125,92147224
1,92147225,92147324
1,92147325,92147424
1,92147425,92147524
1,92147525,92147624
1,92147625,92147724
1,92147725,92147824
1,92147825,92147924
1,92147925,92148024
1,92148025,92148124
1,92148125,92148224
1,92148225,92148324
1,92148325,92148424
1,92148425,92148524
1,92148525,92148624
1,92148625,92148724
1,92148725,92148824
1,92148825,92148924
1,92148925,92149024
1,92149025,92149124
1,92149125,92149224
1,92149225,92149324
1,92149325,92149424
1,92149425,92149524
1,92149525,92149600
